BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
17-748,69028,2017/08/23 00:00:00+00,Letter,24,Black,Male,2017/11/21 00:00:00+00,GANG INTELLIGENCE,,Search,No Charge,White,Male,7549
17-750,69030,2017/08/23 00:00:00+00,Walk In,39,Black,Female,2017/11/20 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,White,Male,7550
17-802,69082,2017/09/11 00:00:00+00,Walk In,54,Black,Male,2017/12/08 00:00:00+00,12TH PRECINCT,,Property,No Charge,Black,Female,7551
17-800,69080,2017/09/11 00:00:00+00,Telephone (or TDD),53,Unknown,Female,2017/12/12 00:00:00+00,3RD PRECINCT,,Force,Not Sustained,Black,Male,7552
17-800,69080,2017/09/11 00:00:00+00,Telephone (or TDD),53,Unknown,Female,2017/12/12 00:00:00+00,3RD PRECINCT,,Force,Not Sustained,Black,Male,7553
17-802,69082,2017/09/11 00:00:00+00,Walk In,54,Black,Male,2017/12/08 00:00:00+00,12TH PRECINCT,,Procedure,No Charge,Black,Female,7554
17-798,69078,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/10/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,Admin. Closure,Unknown,Unknown,7555
17-798,69078,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/10/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Arrest,Admin. Closure,Unknown,Unknown,7556
17-797,69077,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/12/12 00:00:00+00,2ND PRECINCT,,Demeanor,Unfounded,Black,Male,7557
17-801,69081,2017/09/11 00:00:00+00,Telephone (or TDD),43,Black,Female,2017/12/08 00:00:00+00,5TH PRECINCT,,Property,Unfounded,White,Male,7558
17-799,69079,2017/09/11 00:00:00+00,Telephone (or TDD),50,Black,Female,2017/12/12 00:00:00+00,5TH PRECINCT PDU,,Service,Sustained,Unknown,Unknown,7559
17-797,69077,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/12/12 00:00:00+00,2ND PRECINCT,,Service,Unfounded,Black,Male,7560
17-801,69081,2017/09/11 00:00:00+00,Telephone (or TDD),43,Black,Female,2017/12/08 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,7561
17-797,69077,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/12/12 00:00:00+00,2ND PRECINCT,,Demeanor,Not Sustained,Black,Male,7562
17-798,69078,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/10/05 00:00:00+00,5TH PRECINCT,Admin. Closure,Arrest,Admin. Closure,Black,Female,7563
17-798,69078,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/10/05 00:00:00+00,5TH PRECINCT,Admin. Closure,Arrest,Admin. Closure,Black,Female,7564
17-800,69080,2017/09/11 00:00:00+00,Telephone (or TDD),53,Unknown,Female,2017/12/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7565
17-800,69080,2017/09/11 00:00:00+00,Telephone (or TDD),53,Unknown,Female,2017/12/12 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown,7566
17-798,69078,2017/09/11 00:00:00+00,Telephone (or TDD),47,Black,Male,2017/10/05 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Force,Admin. Closure,Unknown,Unknown,7567
17-802,69082,2017/09/11 00:00:00+00,Walk In,54,Black,Male,2017/12/08 00:00:00+00,12TH PRECINCT,,Service,Sustained,Black,Female,7568
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,Black,Male,7569
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,Black,Male,7570
17-803,69083,2017/09/12 00:00:00+00,Telephone (or TDD),24,Arabic,Male,2017/12/12 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,7571
17-803,69083,2017/09/12 00:00:00+00,Telephone (or TDD),24,Arabic,Male,2017/12/12 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,7572
17-810,69090,2017/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2017/12/13 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7573
17-808,69088,2017/09/12 00:00:00+00,Walk In,50,Black,Female,2017/12/12 00:00:00+00,9TH PRECINCT,,Service,Not Sustained,White,Female,7574
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Procedure,No Charge,Black,Male,7575
17-809,69089,2017/09/12 00:00:00+00,Walk In,40,Black,Female,2017/10/21 00:00:00+00,6TH PRECINCT,,Procedure,Not Sustained,Black,Female,7576
17-806,69086,2017/09/12 00:00:00+00,Walk In,57,Black,Male,2017/12/11 00:00:00+00,11TH PRECINCT,,Demeanor,Not Sustained,Black,Male,7577
17-812,69092,2017/09/12 00:00:00+00,Walk In,17,Black,Male,2017/12/11 00:00:00+00,5TH PRECINCT,,Demeanor,Sustained,White,Male,7578
17-808,69088,2017/09/12 00:00:00+00,Walk In,50,Black,Female,2017/12/12 00:00:00+00,9TH PRECINCT,,Demeanor,Not Sustained,White,Male,7579
17-803,69083,2017/09/12 00:00:00+00,Telephone (or TDD),24,Arabic,Male,2017/12/12 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,Black,Male,7580
17-812,69092,2017/09/12 00:00:00+00,Walk In,17,Black,Male,2017/12/11 00:00:00+00,5TH PRECINCT,,Procedure,Unfounded,White,Male,7581
17-803,69083,2017/09/12 00:00:00+00,Telephone (or TDD),24,Arabic,Male,2017/12/12 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,7582
17-803,69083,2017/09/12 00:00:00+00,Telephone (or TDD),24,Arabic,Male,2017/12/12 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,7583
17-810,69090,2017/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2017/12/13 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7584
17-811,69091,2017/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2017/09/13 00:00:00+00,UNKNOWN COMMAND,Duplication,Procedure,Void,Unknown,Unknown,7585
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Male,7586
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Demeanor,No Charge,White,Male,7587
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,White,Male,7588
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Harassment,No Charge,White,Male,7589
17-809,69089,2017/09/12 00:00:00+00,Walk In,40,Black,Female,2017/10/21 00:00:00+00,6TH PRECINCT,,Service,Sustained,Black,Female,7590
17-813,69093,2017/09/12 00:00:00+00,Walk In,19,Black,Male,2018/01/09 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7591
17-808,69088,2017/09/12 00:00:00+00,Walk In,50,Black,Female,2017/12/12 00:00:00+00,9TH PRECINCT,,Procedure,No Charge,White,Male,7592
17-813,69093,2017/09/12 00:00:00+00,Walk In,19,Black,Male,2018/01/09 00:00:00+00,3RD PRECINCT,,Procedure,Not Sustained,Black,Male,7593
17-807,69087,2017/09/12 00:00:00+00,Telephone (or TDD),38,Unknown,Male,2017/12/12 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,Black,Male,7594
17-812,69092,2017/09/12 00:00:00+00,Walk In,17,Black,Male,2017/12/11 00:00:00+00,5TH PRECINCT,,Demeanor,Sustained,Black,Male,7595
17-805,69085,2017/09/12 00:00:00+00,Telephone (or TDD),77,Black,Female,2017/10/19 00:00:00+00,11TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,7596
17-805,69085,2017/09/12 00:00:00+00,Telephone (or TDD),77,Black,Female,2017/10/19 00:00:00+00,11TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,7597
17-813,69093,2017/09/12 00:00:00+00,Walk In,19,Black,Male,2018/01/09 00:00:00+00,3RD PRECINCT,,Demeanor,Sustained,Black,Male,7598
17-812,69092,2017/09/12 00:00:00+00,Walk In,17,Black,Male,2017/12/11 00:00:00+00,5TH PRECINCT,,Demeanor,Unfounded,White,Male,7599
17-810,69090,2017/09/12 00:00:00+00,Telephone (or TDD),37,Black,Female,2017/12/13 00:00:00+00,3RD PRECINCT,,Demeanor,Unfounded,Black,Male,7600
17-874,69154,2017/10/06 00:00:00+00,Telephone (or TDD),42,Black,Male,2017/11/28 00:00:00+00,12TH PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Female,7601
17-876,69156,2017/10/06 00:00:00+00,Telephone (or TDD),22,Black,Female,2018/01/09 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7602
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Search,Not Sustained,White,Male,7603
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Search,Not Sustained,White,Male,7604
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Search,Not Sustained,White,Male,7605
17-874,69154,2017/10/06 00:00:00+00,Telephone (or TDD),42,Black,Male,2017/11/28 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,7606
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Demeanor,Not Sustained,White,Male,7607
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Sustained,White,Male,7608
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Property,Not Sustained,Hispanic,Male,7609
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Entry,No Charge,White,Male,7610
17-876,69156,2017/10/06 00:00:00+00,Telephone (or TDD),22,Black,Female,2018/01/09 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Asian,Male,7611
17-876,69156,2017/10/06 00:00:00+00,Telephone (or TDD),22,Black,Female,2018/01/09 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Asian,Male,7612
17-876,69156,2017/10/06 00:00:00+00,Telephone (or TDD),22,Black,Female,2018/01/09 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Asian,Male,7613
17-876,69156,2017/10/06 00:00:00+00,Telephone (or TDD),22,Black,Female,2018/01/09 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Asian,Male,7614
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Search,Not Sustained,Black,Male,7615
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Search,Not Sustained,Black,Male,7616
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Not Sustained,Black,Male,7617
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Not Sustained,Black,Male,7618
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Not Sustained,White,Male,7619
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Not Sustained,White,Male,7620
17-849,69129,2017/09/27 00:00:00+00,Walk In,21,Black,Male,2017/12/26 00:00:00+00,10TH PRECINCT,,Harassment,No Charge,Hispanic,Male,7621
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Force,Sustained,White,Male,7622
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Property,Not Sustained,Black,Male,7623
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Property,Not Sustained,Black,Male,7624
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Procedure,Not Sustained,Hispanic,Male,7625
17-875,69155,2017/10/06 00:00:00+00,Telephone (or TDD),36,Black,Female,2018/01/31 00:00:00+00,12TH PRECINCT,,Force,Not Sustained,White,Male,7626
17-885,69165,2017/10/09 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/01/17 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown,7627
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Force,Unfounded,White,Male,7628
17-882,69162,2017/10/09 00:00:00+00,Telephone (or TDD),17,Black,Female,2017/12/19 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,7629
17-879,69159,2017/10/09 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/01/09 00:00:00+00,6TH PRECINCT,,Service,Unfounded,Black,Female,7630
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Demeanor,Unfounded,Hispanic,Male,7631
17-879,69159,2017/10/09 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/01/09 00:00:00+00,6TH PRECINCT,,Service,Not Sustained,Black,Male,7632
17-885,69165,2017/10/09 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/01/17 00:00:00+00,8TH PRECINCT,,Force,Unfounded,White,Male,7633
17-884,69164,2017/10/09 00:00:00+00,Telephone (or TDD),51,Black,Female,2018/02/14 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Demeanor,Not Sustained,Black,Male,7634
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Procedure,Exonerated,White,Male,7635
17-879,69159,2017/10/09 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/01/09 00:00:00+00,6TH PRECINCT,,Demeanor,Not Sustained,Black,Male,7636
17-882,69162,2017/10/09 00:00:00+00,Telephone (or TDD),17,Black,Female,2017/12/19 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,7637
17-885,69165,2017/10/09 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/01/17 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,White,Male,7638
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Harassment,No Charge,White,Male,7639
17-885,69165,2017/10/09 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/01/17 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male,7640
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,Hispanic,Male,7641
17-880,69160,2017/10/09 00:00:00+00,Walk In,55,White,Male,2018/01/09 00:00:00+00,2ND PRECINCT,Admin. Closure,Procedure,Admin. Closure,Black,Male,7642
17-885,69165,2017/10/09 00:00:00+00,Telephone (or TDD),37,Black,Female,2018/01/17 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7643
17-884,69164,2017/10/09 00:00:00+00,Telephone (or TDD),51,Black,Female,2018/02/14 00:00:00+00,DOWNTOWN SERVICES DIVISION,,Procedure,Exonerated,Black,Male,7644
17-881,69161,2017/10/09 00:00:00+00,Telephone (or TDD),38,Black,Female,2018/01/13 00:00:00+00,9TH PRECINCT,,Procedure,Unfounded,White,Male,7645
17-882,69162,2017/10/09 00:00:00+00,Telephone (or TDD),17,Black,Female,2017/12/19 00:00:00+00,10TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Female,7646
17-883,69163,2017/10/09 00:00:00+00,Telephone (or TDD),53,Black,Male,2018/01/09 00:00:00+00,8TH PRECINCT,,Property,No Charge,Unknown,Unknown,7647
17-883,69163,2017/10/09 00:00:00+00,Telephone (or TDD),53,Black,Male,2018/01/09 00:00:00+00,8TH PRECINCT PDU,,Property,Exonerated,Black,Female,7648
17-879,69159,2017/10/09 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/01/09 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Female,7649
17-880,69160,2017/10/09 00:00:00+00,Walk In,55,White,Male,2018/01/09 00:00:00+00,2ND PRECINCT,Admin. Closure,Demeanor,No Charge,Black,Male,7650
17-890,69170,2017/10/10 00:00:00+00,Walk In,37,Black,Female,2018/01/13 00:00:00+00,10TH PRECINCT,,Arrest,No Charge,White,Male,7651
17-838,69118,2017/09/21 00:00:00+00,Walk In,27,Black,Female,2017/12/21 00:00:00+00,5TH PRECINCT,,Procedure,Sustained,White,Male,7652
17-823,69103,2017/09/19 00:00:00+00,Telephone (or TDD),45,Black,Male,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7653
17-817,69097,2017/09/16 00:00:00+00,Walk In,35,Black,Female,2017/12/19 00:00:00+00,MAJOR VIOLATORS,,Procedure,Exonerated,White,Male,7654
17-894,69174,2017/10/11 00:00:00+00,Online,29,Black,Male,2018/01/09 00:00:00+00,UNKNOWN COMMAND,,Property,No Charge,Unknown,Unknown,7655
17-823,69103,2017/09/19 00:00:00+00,Telephone (or TDD),45,Black,Male,2017/12/21 00:00:00+00,11TH PRECINCT,,Demeanor,Not Sustained,Black,Male,7656
17-824,69104,2017/09/19 00:00:00+00,Telephone (or TDD),53,Unknown,Male,2017/12/12 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Search,No Charge,Unknown,Unknown,7657
17-824,69104,2017/09/19 00:00:00+00,Telephone (or TDD),53,Unknown,Male,2017/12/12 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,7658
17-824,69104,2017/09/19 00:00:00+00,Telephone (or TDD),53,Unknown,Male,2017/12/12 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Procedure,No Charge,Unknown,Unknown,7659
17-823,69103,2017/09/19 00:00:00+00,Telephone (or TDD),45,Black,Male,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7660
17-823,69103,2017/09/19 00:00:00+00,Telephone (or TDD),45,Black,Male,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,7661
17-823,69103,2017/09/19 00:00:00+00,Telephone (or TDD),45,Black,Male,2017/12/21 00:00:00+00,11TH PRECINCT,,Procedure,Not Sustained,Black,Male,7662
17-825,69105,2017/09/20 00:00:00+00,Telephone (or TDD),46,Black,Female,2017/12/21 00:00:00+00,10TH PRECINCT,,Demeanor,Unfounded,Black,Female,7663
17-827,69107,2017/09/20 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/01/09 00:00:00+00,DOMESTIC VIOLENCE UNIT,,Demeanor,Not Sustained,Black,Female,7664
17-825,69105,2017/09/20 00:00:00+00,Telephone (or TDD),46,Black,Female,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7665
17-825,69105,2017/09/20 00:00:00+00,Telephone (or TDD),46,Black,Female,2017/12/21 00:00:00+00,10TH PRECINCT,,Demeanor,Unfounded,White,Male,7666
17-825,69105,2017/09/20 00:00:00+00,Telephone (or TDD),46,Black,Female,2017/12/21 00:00:00+00,10TH PRECINCT,,Demeanor,Unfounded,White,Male,7667
17-826,69106,2017/09/20 00:00:00+00,Telephone (or TDD),17,Black,Male,2017/12/19 00:00:00+00,CHILD ABUSE UNIT,,Service,Unfounded,Black,Female,7668
17-827,69107,2017/09/20 00:00:00+00,Telephone (or TDD),31,Black,Female,2018/01/09 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7669
17-825,69105,2017/09/20 00:00:00+00,Telephone (or TDD),46,Black,Female,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7670
17-826,69106,2017/09/20 00:00:00+00,Telephone (or TDD),17,Black,Male,2017/12/19 00:00:00+00,CHILD ABUSE UNIT,,Demeanor,Not Sustained,Black,Female,7671
17-826,69106,2017/09/20 00:00:00+00,Telephone (or TDD),17,Black,Male,2017/12/19 00:00:00+00,CHILD ABUSE UNIT,,Arrest,Exonerated,Black,Female,7672
17-829,69109,2017/09/21 00:00:00+00,Walk In,0,Arabic,Male,2017/12/15 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7673
17-838,69118,2017/09/21 00:00:00+00,Walk In,2,Black,Male,2017/12/21 00:00:00+00,5TH PRECINCT,,Demeanor,Not Sustained,White,Male,7674
17-828,69108,2017/09/21 00:00:00+00,Telephone (or TDD),58,Black,Male,2017/12/19 00:00:00+00,6TH PRECINCT,,Service,Unfounded,White,Male,7675
17-836,69116,2017/09/21 00:00:00+00,Walk In,25,Black,Female,2017/12/21 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Procedure,No Charge,Unknown,Unknown,7676
17-828,69108,2017/09/21 00:00:00+00,Telephone (or TDD),58,Black,Male,2017/12/19 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,7677
17-833,69113,2017/09/21 00:00:00+00,Walk In,19,Black,Male,2017/12/21 00:00:00+00,8TH PRECINCT,,Arrest,Exonerated,White,Male,7678
17-833,69113,2017/09/21 00:00:00+00,Walk In,19,Black,Male,2017/12/21 00:00:00+00,8TH PRECINCT,,Arrest,Exonerated,White,Male,7679
17-835,69115,2017/09/21 00:00:00+00,Walk In,2,Black,Male,2017/11/14 00:00:00+00,2ND PRECINCT,Admin.close/Inadequate Service,Property,No Charge,Black,Male,7680
17-832,69112,2017/09/21 00:00:00+00,Walk In,63,Black,Female,2017/12/21 00:00:00+00,CITYWIDE PARK UNIT,,Service,No Charge,Black,Male,7681
17-829,69109,2017/09/21 00:00:00+00,Walk In,0,Arabic,Male,2017/12/15 00:00:00+00,TACTICAL RESPONSE UNIT,,Demeanor,Not Sustained,White,Male,7682
17-828,69108,2017/09/21 00:00:00+00,Telephone (or TDD),58,Black,Male,2017/12/19 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Female,7683
17-832,69112,2017/09/21 00:00:00+00,Walk In,63,Black,Female,2017/12/21 00:00:00+00,CITYWIDE PARK UNIT,,Procedure,Not Sustained,Black,Male,7684
17-838,69118,2017/09/21 00:00:00+00,Walk In,27,Black,Female,2017/12/21 00:00:00+00,5TH PRECINCT,,Procedure,Unfounded,White,Male,7685
17-833,69113,2017/09/21 00:00:00+00,Walk In,19,Black,Male,2017/12/21 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,7686
17-833,69113,2017/09/21 00:00:00+00,Walk In,19,Black,Male,2017/12/21 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,White,Male,7687
17-836,69116,2017/09/21 00:00:00+00,Walk In,25,Black,Female,2017/12/21 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Property,No Charge,Unknown,Unknown,7688
17-830,69110,2017/09/21 00:00:00+00,Telephone (or TDD),5,White,Male,2017/12/21 00:00:00+00,11TH PRECINCT,,Procedure,Not Sustained,Black,Female,7689
17-828,69108,2017/09/21 00:00:00+00,Telephone (or TDD),58,Black,Male,2017/12/19 00:00:00+00,6TH PRECINCT,,Demeanor,Unfounded,Black,Male,7690
17-837,69117,2017/09/21 00:00:00+00,Telephone (or TDD),26,Black,Male,2017/12/14 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Property,No Charge,Unknown,Unknown,7691
17-832,69112,2017/09/21 00:00:00+00,Walk In,63,Black,Female,2017/12/21 00:00:00+00,CITYWIDE PARK UNIT,,Demeanor,Not Sustained,Black,Male,7692
17-838,69118,2017/09/21 00:00:00+00,Walk In,27,Black,Female,2017/12/21 00:00:00+00,5TH PRECINCT,,Demeanor,Not Sustained,White,Male,7693
17-837,69117,2017/09/21 00:00:00+00,Telephone (or TDD),26,Black,Male,2017/12/14 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Procedure,Admin. Closure,Black,Male,7694
17-837,69117,2017/09/21 00:00:00+00,Telephone (or TDD),26,Black,Male,2017/12/14 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Procedure,Admin. Closure,Black,Male,7695
17-830,69110,2017/09/21 00:00:00+00,Telephone (or TDD),5,White,Male,2017/12/21 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,7696
17-835,69115,2017/09/21 00:00:00+00,Walk In,2,Black,Male,2017/11/14 00:00:00+00,2ND PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,7697
