OBJECTID,TYPE,YEAR,DATE_,TIME,CCN,AGE,OFFENSE_DISTRICT,OFFENSE_PSA,OFFENSE_BLOCKX,OFFENSE_BLOCKY,DEFENDANT_PSA,DEFENDANT_DISTRICT,RACE,ETHNICITY,SEX,CATEGORY,DESCRIPTION,ADDRESS,ARREST_BLOCKX,ARREST_BLOCKY,DATETIME
4297,Possession,2013,2013/08/02 04:00:00+00,12:33:00,b'\xe4\xe2\xf3\xd4\xc3\xdb1',28,7D,701,401500,132800,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,16TH ST SE / GALEN ST SE,401500,132800,2013/08/02 04:33:00+00
4298,Possession,2014,2014/04/25 04:00:00+00,10:30:00,b'\xe4\xda\xe7\x83\xb4\x1f\x88',23,5D,506,401600,137400,703,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF QUEEN ST NE,401600,137400,2014/04/26 02:30:00+00
4299,Possession,2012,2012/07/31 04:00:00+00,09:39:00,b'\xe4\xc8\xce\xf9} \xfd',26,5D,507,402100,137500,506,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,19TH ST NE / M ST NE,402100,137500,2012/08/01 01:39:00+00
4300,Possession with intent to distribute,2013,2013/06/13 04:00:00+00,06:32:00,b'\xe4\xbc\xe4\x8e4\x98U',24,6D,602,405300,136600,602,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1900 BLOCK OF D ST SE,402000,135100,2013/06/13 22:32:00+00
4301,Possession with intent to distribute,2014,2014/02/20 05:00:00+00,09:36:00,b'\xe4\xb7<>\x96\x13\xf4',30,7D,702,402500,131900,702,7D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,2900 BLOCK OF KNOX PL SE,402500,131900,2014/02/20 14:36:00+00
4302,Possession,2012,2012/08/08 04:00:00+00,08:50:00,b'\xe4\xaeW[\xc4\xf1\xbd',33,4D,406,399200,143500,406,4D,B ,N ,F,Narcotics,Ucsa Poss Marijuana,5700 BLOCK OF BLAIR RD NW,399200,143500,2012/08/08 12:50:00+00
4303,Possession,2012,2012/08/21 04:00:00+00,09:10:00,"b'\xe4\xaa\xe5\x0c,`\xa6'",22,7D,701,401400,133200,504,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1400 BLOCK OF MINNESOTA AVE SE,401400,133200,2012/08/22 01:10:00+00
4304,Possession,2012,2012/12/06 05:00:00+00,06:45:00,b'\xe4\xa8\xca\xab\x7f\xca*',21,7D,704,402100,131000,,,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF RIDGECREST CT SE,402100,131000,2012/12/06 23:45:00+00
4305,Possession,2013,2013/08/17 04:00:00+00,01:34:00,"b'\xe4\xa7;\xe5U\xea\xd0'",21,7D,704,402400,130800,704,7D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,3600 BLOCK OF 22ND ST SE,402400,130800,2013/08/17 05:34:00+00
4306,Public consumption,2014,2014/09/27 04:00:00+00,06:15:00,b'\xe4\xa3\xf8PE\xe5\xab',23,3D,308,398300,137900,301,3D,B ,N ,M,Narcotics,Public Consumption Of Marijuana,600 BLOCK OF O ST NW,398300,137900,2014/09/27 22:15:00+00
4307,Possession,2012,2012/04/05 04:00:00+00,05:00:00,b'\xe4\x85\xa5\x9a{w\xa2',21,7D,707,399900,130600,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,4TH / MLK AVE SE,,,2012/04/05 21:00:00+00
4308,Possession,2013,2013/08/18 04:00:00+00,09:15:00,b'\xe4\x80|h\xe7\xb8\x90',31,1D,104,399700,136700,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,600 BLOCK OF 2ND ST NW,399700,136700,2013/08/19 01:15:00+00
4309,Possession,2012,2012/10/20 04:00:00+00,06:00:00,b'\xe4\x10zR\xb5\x93\x91',18,3D,306,398200,139900,306,3D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF GRESHAM PL NW,398200,139900,2012/10/20 10:00:00+00
4310,Possession,2012,2012/10/20 04:00:00+00,06:00:00,b'\xe4\x10zR\xb5\x93\x91',18,3D,306,398200,139900,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Poss Marijuana,500 BLOCK OF GRESHAM PL NW,398200,139900,2012/10/20 10:00:00+00
4311,Possession,2012,2012/11/15 05:00:00+00,04:08:00,b'\xe4\x02\xac\xc8\xdc\x1c\xf7',36,3D,302,398100,140400,304,3D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,600 BLOCK OF LAMONT ST NW,398100,140400,2012/11/15 21:08:00+00
4312,Possession,2013,2013/02/23 05:00:00+00,03:11:00,b'\xe4\nh\xcbiX\x1a',30,4D,405,399200,139900,502,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,MICHIGAN AVE NE / NORTH CAPITOL ST,399200,139900,2013/02/23 20:11:00+00
4313,Possession,2013,2013/01/18 05:00:00+00,08:20:00,b'\xe4\\\x88y\x13\xa5\x15',59,5D,506,401300,138400,506,5D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1800 BLOCK OF PROVIDENCE ST NE,401300,138400,2013/01/19 01:20:00+00
4314,Possession,2014,2014/03/13 04:00:00+00,05:53:00,b'\xe4/\xf2\x949iM',31,6D,602,406400,137400,701,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,51ST ST NE / LEE ST NE,406400,137400,2014/03/13 21:53:00+00
4315,Possession with intent to distribute,2014,2014/03/13 04:00:00+00,05:53:00,b'\xe4/\xf2\x949iM',42,6D,602,406400,137400,702,7D,B ,U ,M,Narcotics,Csa Pwid Marijuana,51ST ST NE / LEE ST NE,406400,137400,2014/03/13 21:53:00+00
4316,Possession,2013,2013/04/17 04:00:00+00,05:04:00,b'\xe3scA+mk',45,1D,106,400900,134600,106,1D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,1200 BLOCK OF POTOMAC AVE SE,400900,134600,2013/04/17 21:04:00+00
4317,Distribution,2012,2012/11/17 05:00:00+00,07:01:00,b'\xe3O9xL\xff\xfc',23,6D,604,406200,135300,604,6D,B ,U ,M,Narcotics,Ucsa Dist Marijuana,5100 BLOCK OF C ST SE,406200,135300,2012/11/18 00:01:00+00
4318,Possession,2012,2012/12/08 05:00:00+00,04:30:00,b'\xe3m\x88S\r\xcb\t',33,1D,104,401300,136900,,,B ,U ,M,Narcotics,Ucsa Poss Marijuana,14TH ST NE / H ST NE,401300,136900,2012/12/08 09:30:00+00
4319,Possession with intent to distribute,2012,2012/07/31 04:00:00+00,04:41:00,b'\xe3L\xef\xa4\x97BJ',25,5D,504,402100,140500,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,20TH ST NE / LAWRENCE ST NE,402100,140500,2012/07/31 20:41:00+00
4320,Possession,2012,2012/07/10 04:00:00+00,06:19:00,b'\xe3I\xea3\x7f\xed\xe6',29,1D,108,401800,135200,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,1800 BLOCK OF D ST NE,401800,135200,2012/07/10 22:19:00+00
4321,Possession,2014,2014/03/10 04:00:00+00,12:30:00,b'\xe3I\xde\xcc\xcag\x88',22,1D,102,398100,136900,,,B ,N ,M,Narcotics,Ucsa Possession Marijuana,7TH ST NW / H ST NW,398100,136900,2014/03/10 04:30:00+00
4322,Possession,2013,2013/01/22 05:00:00+00,07:00:00,b'\xe33J\xbb\xdfw\x0c',27,4D,402,396900,144000,402,4D,U,H ,M,Narcotics,Ucsa Poss Marijuana,1400 BLOCK OF ROCK CREEK FORD RD NW,396900,144000,2013/01/23 00:00:00+00
4323,Possession,2013,2013/01/22 05:00:00+00,07:32:00,b'\xe33J\xbb\xdfw\x0c',28,4D,402,396900,144000,Out of State,Out of State,U,H ,M,Narcotics,Ucsa Poss Marijuana,1400 BLOCK OF ROCK CREEK FORD RD NW,396900,144000,2013/01/23 00:32:00+00
4324,Possession,2014,2014/02/27 05:00:00+00,06:15:00,b'\xe32\xa4A\x9f+\x82',23,1D,105,399000,133800,405,4D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,100 BLOCK OF M ST SW,398900,134300,2014/02/27 23:15:00+00
4325,Public consumption,2017,2017/04/05 04:00:00+00,05:02:07,b'\xe3+\xb1j\xf4\xc7\xd4',25,5D,507,401500,136500,107,1D,B ,N ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",1500 BLOCK OF F STREET NE,401500,136500,2017/04/05 21:02:07+00
4326,Possession,2013,2013/06/07 04:00:00+00,03:50:00,b'\xe3\xeaHS\xbaX\x98',21,6D,601,405600,138200,603,6D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,4500 BLOCK OF QUARLES ST NE,405600,138300,2013/06/07 19:50:00+00
4327,Possession,2014,2014/06/21 04:00:00+00,07:57:00,"b'\xe3\xe7f\xe2r""\x80'",36,7D,704,401500,131000,704,7D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF ALABAMA AVE SE,401500,131000,2014/06/21 23:57:00+00
4328,Possession,2012,2012/03/15 04:00:00+00,04:40:00,b'\xe3\xd1\xbc\xceP\xf4\xc0',20,7D,701,401600,133200,701,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1600 BLOCK OF T ST SE,401600,133200,2012/03/15 20:40:00+00
4329,Possession,2013,2013/05/02 04:00:00+00,01:01:00,b'\xe3\xc5\xd5\xefvh\x8d',24,3D,301,397100,138700,507,5D,W ,U ,M,Narcotics,Ucsa Poss Marijuana,1400 BLOCK OF T ST NW,397100,138700,2013/05/02 05:01:00+00
4330,Possession,2013,2013/05/02 04:00:00+00,01:01:00,b'\xe3\xc5\xd5\xefvh\x8d',24,3D,301,397100,138700,303,3D,W ,H ,M,Narcotics,Ucsa Poss Marijuana,1900 BLOCK OF T ST NW,396200,138600,2013/05/02 05:01:00+00
4331,Possession with intent to distribute,2014,2014/03/05 05:00:00+00,07:19:00,b'\xe3\xba\x16\xfb\x80\xe7\x14',26,5D,507,401500,136800,507,5D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,1500 BLOCK OF BENNING RD NE,401500,136800,2014/03/06 00:19:00+00
4332,Possession with intent to distribute,2014,2014/03/05 05:00:00+00,07:19:00,b'\xe3\xba\x16\xfb\x80\xe7\x14',63,5D,507,401500,136800,507,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1500 BLOCK OF BENNING RD NE,401500,136800,2014/03/06 00:19:00+00
4333,Distribution,2017,2017/08/09 04:00:00+00,05:30:15,b'\xe3\xb4\xdd\x14\xa7v\x15',26,6D,607,402300,133900,108,1D,B ,N ,F,Narcotics,Distribution Of Marijuana-misd,2300 BLOCK OF MINNESOTA AVENUE SE,402300,133900,2017/08/09 21:30:15+00
4334,Possession with intent to distribute,2017,2017/08/23 04:00:00+00,04:40:23,b'\xe3\xb1Ua\xa8\xb74',22,4D,403,398700,143100,403,4D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,200 BLOCK OF MISSOURI AVENUE NW,398700,143200,2017/08/23 20:40:23+00
4335,Possession,2013,2013/04/16 04:00:00+00,11:15:00,b'\xe3\xaa\x9e\xe7\x19\x06\xb5',30,1D,105,398700,133000,302,3D,B ,N ,M,Narcotics,Ucsa Poss Marijuana,200 BLOCK OF V ST NW,398700,133000,2013/04/17 03:15:00+00
4336,Public consumption,2014,2014/09/10 04:00:00+00,04:55:00,b'\xe3\x9d\xce\x01X\n\n',18,3D,308,398300,137900,507,5D,B ,N ,M,Narcotics,Public Consumption Of Marijuana,600 BLOCK OF O ST NW,398300,137900,2014/09/10 20:55:00+00
4337,Possession,2014,2014/05/28 04:00:00+00,04:10:00,b'\xe3\x8f\xab\xf9\xaf\xfe\xfc',50,6D,604,405200,135600,602,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,4400 BLOCK OF BENNING RD NE,405300,136000,2014/05/28 20:10:00+00
4338,Distribution,2014,2014/05/28 04:00:00+00,04:10:00,b'\xe3\x8f\xab\xf9\xaf\xfe\xfc',20,6D,604,405200,135600,701,7D,B ,N ,M,Narcotics,Ucsa Distributing Marijuana,4400 BLOCK OF A ST SE,405200,135600,2014/05/28 20:10:00+00
4339,Distribution,2014,2014/05/28 04:00:00+00,04:10:00,b'\xe3\x8f\xab\xf9\xaf\xfe\xfc',23,6D,604,405200,135600,604,6D,B ,U ,M,Narcotics,Ucsa Distributing Marijuana,4400 BLOCK OF A ST SE,405200,135600,2014/05/28 20:10:00+00
4340,Possession with intent to distribute,2014,2014/05/06 04:00:00+00,10:37:00,b'\xe3\x8d`\xd3\xca\xae\xd8',31,7D,703,400500,131400,703,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,2700 BLOCK OF MARTIN LUTHER KING JR AVE SE,400500,131400,2014/05/06 14:37:00+00
4341,Possession with intent to distribute,2014,2014/03/21 04:00:00+00,04:58:00,"b'\xe3\x82\x8c""\xec&P'",20,5D,507,401500,136800,405,4D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1500 BLOCK OF BENNING RD NE,401500,136800,2014/03/21 20:58:00+00
4342,Possession,2012,2012/07/19 04:00:00+00,06:40:00,b'\xe3\x1e-\xa7\xf2\xecd',19,6D,603,405000,135000,604,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,400 BLOCK OF BURBANK STSE,405000,135000,2012/07/19 22:40:00+00
4343,Possession with intent to distribute,2012,2012/04/21 04:00:00+00,05:00:00,b'\xe3\x1dd\x1e\nF_',25,7D,706,400300,129000,603,6D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,7TH ST SE,400300,128900,2012/04/21 21:00:00+00
4344,Possession with intent to distribute,2013,2013/11/22 05:00:00+00,08:20:00,b'\xe3\x04 \xe8\xf4E\x90',40,6D,603,404200,135600,603,6D,B ,U ,M,Narcotics,Ucsa Pwid Marijuana,3600 BLOCK OF B ST SE,404200,135600,2013/11/23 01:20:00+00
4345,Possession,2012,2012/07/01 04:00:00+00,09:58:00,b'\xe3\x01\xd1\xf2\xbe3\xe8',22,6D,604,406000,135100,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,50TH ST SE / D ST SE,406000,135100,2012/07/02 01:58:00+00
4346,Possession,2013,2013/09/21 04:00:00+00,07:42:00,b'\xe3\x00\xc8d@U\xcf',21,1D,106,399800,134600,104,1D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,900 BLOCK OF 3RD ST SW,399800,134600,2013/09/21 23:42:00+00
4347,Distribution,2016,2016/08/24 04:00:00+00,04:51:16,b'\xe3\ng\xb4s\xd4\xe5',46,3D,305,398100,138500,306,3D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,1800 BLOCK OF 7TH STREET NW,398100,138500,2016/08/24 20:51:16+00
4348,Distribution,2016,2016/08/24 04:00:00+00,04:51:18,b'\xe3\ng\xb4s\xd4\xe5',48,3D,305,398100,138500,501,5D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,1800 BLOCK OF 7TH STREET NW,398100,138500,2016/08/24 20:51:18+00
4349,Possession,2013,2013/10/24 04:00:00+00,07:30:00,b'\xe3&d\x0fPJu',50,5D,507,401600,136900,603,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF BENNING RD NE,401600,136900,2013/10/24 23:30:00+00
4350,Possession,2012,2012/04/10 04:00:00+00,07:25:00,b'\xe3$w5\x81\x02\xa2',20,6D,608,405500,135800,608,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,46TH / CENTAL AVE NE,,,2012/04/10 23:25:00+00
4351,Possession,2012,2012/03/11 05:00:00+00,10:10:00,b'\xe2TNnT\x83B',20,6D,605,402800,133900,605,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,2700 BLOCK OF O ST SE,402800,133900,2012/03/12 02:10:00+00
4352,Distribution,2015,2015/09/02 04:00:00+00,05:28:45,b'\xe2og\xddb\xcfD',21,5D,504,401200,139600,505,5D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,BRENTWOOD ROAD NE,401200,139600,2015/09/02 21:28:45+00
4353,Distribution,2015,2015/09/02 04:00:00+00,06:50:15,b'\xe2og\xddb\xcfD',21,5D,504,401200,139600,507,5D,B ,N ,M,Narcotics,Distribution Of Marijuana-misd,BRENTWOOD ROAD NE,401200,139600,2015/09/02 22:50:15+00
4354,Possession with intent to distribute,2013,2013/12/29 05:00:00+00,07:00:00,b'\xe2C\x8df\xc5pN',28,6D,608,406200,135900,704,7D,B ,N ,F,Narcotics,Ucsa Pwid Marijuana,100 BLOCK OF DIVISION AVE NE,406200,135900,2013/12/30 00:00:00+00
4355,Public consumption,2017,2017/09/23 04:00:00+00,09:40:32,b'\xe21S-\x93\xe5s',28,5D,505,401200,139400,405,4D,B ,N ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",2500 BLOCK OF 14TH STREET NE,401200,139400,2017/09/24 01:40:32+00
4356,Public consumption,2017,2017/06/16 04:00:00+00,06:11:32,b'\xe20\xbe\xb1a\xd9_',57,5D,507,401600,136900,,,B ,N ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",1500 BLOCK OF MARYLAND AVENUE NE,401600,136900,2017/06/16 22:11:32+00
4357,Possession with intent to distribute,2013,2013/04/09 04:00:00+00,05:27:00,b'\xe2>hEi\xbb\xa8',43,6D,607,402800,133300,607,6D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1700 BLOCK OF 28TH ST SE,402800,133300,2013/04/09 21:27:00+00
4358,Possession,2014,2014/03/22 04:00:00+00,02:50:00,b'\xe2\xf6\xccO\xe8\xa9\x10',23,3D,303,396300,139400,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139400,2014/03/22 06:50:00+00
4359,Possession,2014,2014/03/22 04:00:00+00,02:50:00,b'\xe2\xf6\xccO\xe8\xa9\x10',23,3D,303,396300,139400,Out of State,Out of State,B ,U ,F,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139400,2014/03/22 06:50:00+00
4360,Possession,2012,2012/10/31 04:00:00+00,09:39:00,b'\xe2\xf1\xf7\x99\xb4\x8f\xab',28,4D,409,398200,140900,,,B ,N ,M,Narcotics,Ucsa Possession Marijuana,700 BLOCK OF QUEBEC PL NW,398200,140900,2012/11/01 01:39:00+00
4361,Possession,2014,2014/05/18 04:00:00+00,03:11:00,b'\xe2\xe7%\x85Q\x7f\x93',21,3D,303,396300,139200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139200,2014/05/18 07:11:00+00
4362,Possession,2014,2014/05/18 04:00:00+00,03:11:00,b'\xe2\xe7%\x85Q\x7f\x93',23,3D,303,396300,139200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139200,2014/05/18 07:11:00+00
4363,Distribution,2017,2017/03/26 04:00:00+00,05:00:56,b'\xe2\xe2\xe0\xa0\xa3>\xdc',23,5D,502,399200,138300,502,5D,B ,U ,M,Narcotics,Distribution Of Marijuana-misd,1700 BLOCK OF NORTH CAPITOL STREET NE,399200,138300,2017/03/26 21:00:56+00
4364,Possession,2012,2012/03/03 05:00:00+00,12:45:00,b'\xe2\xdc\xd7\x8d\x92\xe3{',50,6D,603,404300,136300,603,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,3900 BLOCK OF MINNESOTA AVE NE,404300,136300,2012/03/03 17:45:00+00
4365,Distribution,2012,2012/12/14 05:00:00+00,05:48:00,b'\xe2\xcf\xb3\x13\xe1Fu',42,6D,604,405500,135500,706,7D,B ,N ,M,Narcotics,Ucsa Dist Marijuana,4600 BLOCK OF BENNING RD SE,405500,135500,2012/12/14 22:48:00+00
4366,Possession with intent to distribute,2015,2015/03/13 04:00:00+00,09:00:00,b'\xe2\xc3\x1d\xfa\xc7\x98M',20,2D,206,394500,137500,702,7D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-misd,1200 BLOCK OF WISCONSIN AVE NW,394500,137500,2015/03/14 01:00:00+00
4367,Possession,2013,2013/01/16 05:00:00+00,09:11:00,b'\xe2\xbf\xc8\xc7R\xb9T',48,1D,104,400700,136600,Out of State,Out of State,W ,N ,M,Narcotics,Ucsa Poss Marijuana,11TH ST NE / MARYLAND AVE NE,400700,136600,2013/01/17 02:11:00+00
4368,Possession with intent to distribute,2012,2012/05/22 04:00:00+00,01:14:00,b'\xe2\xb1\xe7\x13\xb5\xb2T',50,6D,608,406700,137300,409,4D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,900 BLOCK OF EASTERN AVE NE,406700,137300,2012/05/22 17:14:00+00
4369,Possession,2012,2012/03/23 04:00:00+00,11:40:00,b'\xe2\x9d\xa2\xfbw\xa5\xf7',46,6D,607,402900,133500,607,6D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,28TH PL,,,2012/03/24 03:40:00+00
4370,Possession,2012,2012/05/10 04:00:00+00,12:50:00,b'\xe2\x7f\x15\xa7\xa1I\x8b',28,1D,105,398600,134700,105,1D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,800 BLOCK OF 3RD ST SW,398600,134700,2012/05/10 16:50:00+00
4371,Possession,2013,2013/02/16 05:00:00+00,04:10:00,b'\xe2\x08\xc6#\x81\xa6\xe4',26,3D,303,396300,139200,602,6D,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF 18TH ST NW,396300,139200,2013/02/16 09:10:00+00
4372,Possession,2013,2013/02/16 05:00:00+00,04:10:00,b'\xe2\x08\xc6#\x81\xa6\xe4',29,3D,303,396300,139200,Out of State,Out of State,B ,U ,M,Narcotics,Ucsa Poss Marijuana,2300 BLOCK OF 18TH ST NW,396300,139200,2013/02/16 09:10:00+00
4373,Possession,2012,2012/03/15 04:00:00+00,09:25:00,b'\xe2\x01\xfd\x0e\xcb\r\x1e',27,5D,502,400300,139600,502,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,600 BLOCK OF EDGEWOOD ST NE,400300,139600,2012/03/16 01:25:00+00
4374,Possession,2014,2014/05/30 04:00:00+00,06:59:00,"b'\xe2,\xc2H3\xfd\xb1'",24,7D,701,401600,133200,701,7D,B ,N ,F,Narcotics,Ucsa Possession Marijuana,1900 BLOCK OF 16TH ST SE,401600,133200,2014/05/30 22:59:00+00
4375,Possession,2014,2014/06/12 04:00:00+00,11:35:00,b'\xe1w7\xc6\xa3\x15\xb5',27,5D,507,401500,136400,507,5D,W ,N ,F,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF ISHERWOOD ST NE,401500,136400,2014/06/13 03:35:00+00
4376,Possession with intent to distribute,2012,2012/05/09 04:00:00+00,05:05:00,b'\xe1q\xda\x82\x11_\xd3',22,5D,506,401600,137400,506,5D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,16TH ST NE,401500,140700,2012/05/09 21:05:00+00
4377,Possession with intent to distribute,2012,2012/03/02 05:00:00+00,05:57:00,b'\xe1P)<\t\xd5}',22,3D,306,398400,138500,306,3D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1800 BLOCK OF B NEW JERSEY AVE NW,398400,138500,2012/03/02 22:57:00+00
4378,Possession with intent to distribute,2012,2012/03/02 05:00:00+00,06:35:00,b'\xe1P)<\t\xd5}',22,3D,306,398400,138500,306,3D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1800 BLOCK OF B NEW JERSEY AVE NW,398400,138500,2012/03/02 23:35:00+00
4379,Possession,2012,2012/03/02 05:00:00+00,06:35:00,b'\xe1P)<\t\xd5}',22,3D,306,398400,138500,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1800 BLOCK OF B NEW JERSEY AVE NW,398400,138500,2012/03/02 23:35:00+00
4380,Public consumption,2017,2017/03/17 04:00:00+00,04:57:36,b'\xe1O9\x9b\x91ZW',26,1D,104,401000,136800,505,5D,B ,N ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",700 BLOCK OF 13TH STREET NE,401000,136800,2017/03/17 20:57:36+00
4381,Possession,2012,2012/06/10 04:00:00+00,10:45:00,b'\xe1O\x0c\x08\xa8\x10\x92',27,3D,303,396300,139400,303,3D,W ,N ,M,Narcotics,Ucsa Possession Marijuana,2400 BLOCK OF 18TH ST NW,396300,139400,2012/06/11 02:45:00+00
4382,Possession with intent to distribute,2012,2012/04/19 04:00:00+00,06:20:00,b'\xe1L\xbf\xadS\xe0\x0c',23,5D,507,402000,136800,308,3D,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,1800 BLOCK OF BENNING RD,402000,136800,2012/04/19 22:20:00+00
4383,Public consumption,2017,2017/11/16 05:00:00+00,08:15:22,b'\xe1j\xab\x8eO[\x8b',26,3D,306,398200,138600,Out of State,Out of State,B ,U ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",600 BLOCK OF FLORIDA AVENUE NW,398200,138600,2017/11/17 01:15:22+00
4384,Possession,2013,2013/09/17 04:00:00+00,10:45:00,b'\xe1FB\xba\xac\xf9$',44,3D,308,398600,138000,301,3D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,1500 BLOCK OF NEW JERSEY AVE NW,398600,138000,2013/09/18 02:45:00+00
4385,Possession with intent to distribute,2012,2012/03/30 04:00:00+00,04:00:00,b'\xe1F\x83\x00\x01\xee+',25,2D,207,396800,137300,,,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,ALLEY 1100 16TH ST NE,,,2012/03/30 20:00:00+00
4386,Public consumption,2016,2016/09/02 04:00:00+00,12:45:23,b'\xe19k\x83sJ`',30,3D,303,396300,139400,,,B ,H ,M,Narcotics,"Consumption of marijuana in public space prohibited; impairment prohibited",1800 BLOCK OF BILTMORE STREET NW,396200,139400,2016/09/02 04:45:23+00
4387,Possession with intent to distribute,2016,2016/01/01 05:00:00+00,01:00:20,b'\xe1=\xf8M\xb0]\xfd',32,6D,608,406700,136300,602,6D,B ,N ,M,Narcotics,Poss W/i To Dist Marijuana-fel,300 BLOCK OF 54TH STREET NE,406700,136300,2016/01/01 06:00:20+00
4388,Possession with intent to distribute,2016,2016/01/01 05:00:00+00,01:00:30,b'\xe1=\xf8M\xb0]\xfd',41,6D,608,406700,136300,107,1D,B ,U ,M,Narcotics,Poss W/i To Dist Marijuana-fel,300 BLOCK OF 54TH STREET NE,406700,136300,2016/01/01 06:00:30+00
4389,Possession,2013,2013/12/10 05:00:00+00,07:45:00,b'\xe1=\xa0Pq\xc2{',30,6D,605,404900,134400,603,6D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,800 BLOCK OF RIDGE RD SE,404900,134400,2013/12/11 00:45:00+00
4390,Possession,2013,2013/12/14 05:00:00+00,07:16:00,b'\xe1+q\x14\xb3\xfc\x8b',23,6D,602,405900,136900,501,5D,B ,U ,M,Narcotics,Ucsa Possession Marijuana,800 BLOCK OF 49TH ST NE,405900,136900,2013/12/15 00:16:00+00
4391,Possession,2013,2013/07/11 04:00:00+00,09:05:00,b'\xe1|9\xb3\x14\xb5h',37,7D,707,399800,129800,707,7D,B ,N ,M,Narcotics,Ucsa Possession Marijuana,3800 BLOCK OF 2ND ST SE,399800,129800,2013/07/12 01:05:00+00
4392,Possession with intent to distribute,2012,2012/06/23 04:00:00+00,03:45:00,"b'\xe1\xf7,\x95&\x10\xb0'",25,7D,706,400000,129200,Out of State,Out of State,B ,N ,M,Narcotics,Ucsa Pwid Marijuana,4000 BLOCK OF 4TH ST SE,400000,129200,2012/06/23 19:45:00+00
